CMDLINE c:\users\eduar\appdata\local\programs\python\python.exe .\algoritmos\forca_bruta.py pos .\samples\500.lorem
MEM 1.593750 1574520135.4237
MEM 12.683594 1574520135.5380
MEM 21.941406 1574520135.6457
MEM 28.128906 1574520135.7543
MEM 35.773438 1574520135.8621
MEM 36.656250 1574520135.9708
