CMDLINE c:\users\eduar\appdata\local\programs\python\python.exe .\algoritmos\forca_bruta.py pos .\samples\1000.lorem
MEM 1.593750 1574520209.2677
MEM 12.878906 1574520209.3814
MEM 20.406250 1574520209.4901
MEM 26.546875 1574520209.5981
MEM 29.710938 1574520209.7078
MEM 32.136719 1574520209.8155
MEM 36.207031 1574520209.9272
MEM 38.035156 1574520210.0389
