CMDLINE c:\users\eduar\appdata\local\programs\python\python.exe .\algoritmos\forca_bruta.py pos .\samples\1000.lorem
MEM 1.593750 1574520156.4875
MEM 11.011719 1574520156.5955
MEM 17.492188 1574520156.7062
MEM 24.804688 1574520156.8160
MEM 29.976562 1574520156.9239
MEM 37.222656 1574520157.0316
