CMDLINE c:\users\eduar\appdata\local\programs\python\python.exe .\algoritmos\forca_bruta.py pos .\samples\5000.lorem
MEM 1.593750 1574520127.7953
MEM 14.769531 1574520127.9041
MEM 22.792969 1574520128.0118
MEM 28.628906 1574520128.1190
MEM 34.015625 1574520128.2266
MEM 37.585938 1574520128.3374
