CMDLINE c:\users\eduar\appdata\local\programs\python\python.exe .\algoritmos\forca_bruta.py pos .\samples\5000.lorem
MEM 1.675781 1574520068.8479
MEM 14.957031 1574520068.9625
MEM 23.597656 1574520069.0728
MEM 29.277344 1574520069.1795
MEM 34.464844 1574520069.2872
MEM 37.750000 1574520069.3964
MEM 46.632812 1574520069.5071
